2025-09-13 12:27:20.552 | INFO     | app_bootstrap:_setup_theme:377 - 正在设置主题...
2025-09-13 12:27:20.552 | INFO     | app_bootstrap:_setup_theme:383 - 从配置中读取主题: LIGHT
2025-09-13 12:27:20.736 | INFO     | app_bootstrap:_setup_theme:398 - 主题设置完成
2025-09-13 12:27:20.740 | INFO     | app_bootstrap:_on_step_changed:153 - 启动步骤: 正在初始化设备... 
2025-09-13 12:27:20.740 | INFO     | app_bootstrap:_init_devices:406 - 正在初始化设备...
2025-09-13 12:27:20.740 | INFO     | app_bootstrap:_init_devices:414 - 设备初始化完成
2025-09-13 12:27:20.741 | INFO     | app_bootstrap:_on_step_changed:153 - 启动步骤: 正在完成启动... 
2025-09-13 12:27:20.741 | INFO     | app_bootstrap:_finalize_bootstrap:422 - 正在完成启动...
2025-09-13 12:27:20.741 | INFO     | app_bootstrap:load_config:429 - 已加载所有窗口配置
2025-09-13 12:27:20.742 | INFO     | app_bootstrap:_finalize_bootstrap:438 - 启动流程完成
2025-09-13 12:27:20.742 | INFO     | app_bootstrap:_run_bootstrap_process:255 - 自检完成，但小于最短时间，等待 0.49 秒...
2025-09-13 12:27:20.819 | INFO     | views.widgets.fixed_side_panel:load_device_config:1833 - 正在加载设备连接配置...
2025-09-13 12:27:20.827 | DEBUG    | views.widgets.fixed_side_panel:_get_hardware_channels_from_device_manager:874 - 从设备管理器获取到 0 个有效CAN通道
2025-09-13 12:27:20.827 | WARNING  | views.widgets.fixed_side_panel:load_device_config:1861 - 未找到硬件通道: 同星:3F068C4B28D9F924_CAN1，无法恢复绑定
2025-09-13 12:27:21.239 | INFO     | app_bootstrap:_on_bootstrap_completed:159 - 应用程序启动完成
2025-09-13 12:27:21.361 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:21.466 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:21.467 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 暂停
2025-09-13 12:27:21.467 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
2025-09-13 12:27:21.467 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:72 - QSS 文件 :/ECULab/qss/light/hss_oscilloscope.qss 存在
2025-09-13 12:27:21.467 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:108 - 设置单图模式背景色为: #ffffff
2025-09-13 12:27:21.467 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_set_oscilloscope_background_color:118 - 设置当前视图背景色为: #ffffff
2025-09-13 12:27:21.468 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:load_config:155 - 加载HSS示波器 DockOscilloscope_HSSOscilloscope_示波器 1 配置
2025-09-13 12:27:21.468 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:set_time_window:247 - 已设置时间窗口: 10.0秒
2025-09-13 12:27:21.509 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_restore_channels_config:220 - 已恢复 6 个通道配置
2025-09-13 12:27:21.573 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 1> 渲染状态: 启用
2025-09-13 12:27:21.580 | DEBUG    | views.widgets.configurable_widget:set_project_path:58 - 为 DockOscilloscope_HSSOscilloscope_示波器 1 设置项目路径: E:\电脑keil迁移\20250913\lib_version_MVIM_DPWM_HFI\FOC_App\ECUlab
2025-09-13 12:27:21.580 | DEBUG    | views.widgets.configurable_manager:register_widget:193 - 已注册可配置窗口: DockOscilloscope_HSSOscilloscope_示波器 1
2025-09-13 12:27:21.696 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:21.807 | DEBUG    | Flexi_CAN_LIN_Bus.oscilloscope.hss_oscilloscope_widget:connect_to_hss_data:127 - HSS示波器已连接到数据流
2025-09-13 12:27:21.808 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:_apply_render_state:298 - HSS示波器<DockOscilloscope_HSSOscilloscope_示波器 2> 渲染状态: 暂停
2025-09-13 12:27:21.808 | DEBUG    | views.widgets.canaio_hss_oscilloscope_widget:applyStyleSheet:69 - 尝试加载 QSS 路径: :/ECULab/qss/light/hss_oscilloscope.qss
